ISBN,Book_avg_rating,Book_rating_count,Book_rating_std,Year_Of_Publication,Publisher,Genre,Title_Author_combined,Genre_grouped
0425195201,0.0,1,0.0,2003,Berkley Publishing Group,Mystery,The Cat Who Could Read Backwards Lilian Jackson Braun,Thriller_Mystery
B0000AA9JB,0.0,1,0.0,2001,Little Brown &amp; Company,Crime,A Darkness More Than Night Michael Connelly,Thriller_Mystery
1569874115,10.0,1,10.0,1997,Landoll,Children,The Secret Garden Frances Hodgson Burnett,Children
0808516957,9.0,1,9.0,1999,Sagebrush Bound,Unknown,Anne of Ingleside (Anne of Green Gables Novels (Paperback)) L.M. Montgomery,Unknown
0436204886,0.0,1,0.0,1998,Secker &amp; Warburg,Fiction,The Chosen David Ireland,Fiction
0747522251,8.0,1,8.0,1995,Bloomsbury Publishing Plc,Historical Fiction,Snow Falling on Cedars David G. Uterson,Historical
159413023X,0.0,1,0.0,2004,Large Print Press,Mystery,The Lovely Bones Alice Sebold,Thriller_Mystery
0072434236,2.6666666666666665,3,2.6666666666666665,2000,McGraw-Hill College,Magical Realism,One Hundred Years of Solitude Gabriel Garcia Marquez,SciFi_Fantasy
0060971975,0.0,1,0.0,1989,Harpercollins,Historical Romance,Voyager Jeana Yeager,Romance
0399134778,8.0,1,8.0,1990,Putnam Pub Group,Mystery,The Cat Who Talked to Ghosts Lilian Jackson Braun,Thriller_Mystery
1571740325,8.0,1,8.0,1995,Hampton Roads Publishing Company,Romance,Bittersweet Mary Summer Rain,Romance
0749317647,1.75,4,1.75,1995,Mandarin,Romance,Slow Waltz in Cedar Bend Robert James Waller,Romance
0898041481,10.0,1,10.0,1990,Ariel Press,Fiction,Scarlet Feather Joan Grant,Fiction
1561003670,0.0,1,0.0,1994,Brilliance Audio - Trade,Fantasy,The Forest House Marion Zimmer Bradley,SciFi_Fantasy
0252017781,9.0,1,9.0,1991,University of Illinois Press,Classic,Their Eyes Were Watching God Zora Neale Hurston,Fiction
0743535766,3.5,2,3.5,2003,Simon &amp; Schuster Audio,Thriller,Angels &amp; Demons Dan Brown,Thriller_Mystery
0681400552,0.0,2,0.0,1986,Borders Press,Classic,Little Women Louisa May Alcott,Fiction
0375402926,0.0,2,0.0,1998,Random House Audio,Historical Fiction,Cold Mountain CHARLES FRAZIER,Historical
0312169604,0.0,1,0.0,1997,St. Martin's Press,Romance,Full Circle Michael Palin,Romance
0385470789,10.0,1,10.0,1993,Doubleday Books,Legal Thriller,A Time to Kill John Grisham,Thriller_Mystery
0552149675,5.5,2,5.5,2001,Transworld Publishers Ltd,Fiction,Back Roads Tawni O'dell,Fiction
0684174723,5.0,5,5.0,1982,Holiday House,Classic Fiction,Sun Also Rises Ernest Heminway,Fiction
0743235185,4.333333333333333,3,4.333333333333333,2002,Scribner,Unknown,Everything's Eventual : 14 Dark Tales Stephen King,Unknown
0613176340,7.0,1,7.0,1999,Sagebrush Bound,Unknown,"The Eye of the World (The Wheel of Time, Book 1) Robert Jordan",Unknown
1586212869,2.5,4,2.5,2002,Time Warner Audio Major,Romance,The Beach House James Patterson,Romance
055347765X,10.0,1,10.0,1997,Random House Audio,Fiction,Evening Class Maeve Binchy,Fiction
076790592x,0.0,1,0.0,2002,Broadway,Unknown,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson Mitch Albom",Unknown
0375408266,4.0,1,4.0,1999,Vintage Books USA,Fiction,The Reader Bernhard Schlink,Fiction
1559944773,0.0,1,0.0,1991,HarperAudio,Fiction,Outer Banks Anne Rivers Siddons,Fiction
0345250273,5.0,2,5.0,1976,Not Avail,Dystopian,Fahrenheit 451 Bradbury,SciFi_Fantasy
0451152638,0.0,1,0.0,1981,Signet Book,Classic,On the Road Jack Kerouac,Fiction
0440210356,5.0,1,5.0,1994,Dell Publishing Company,Medical Thriller,Natural Causes Jonathan Valin,Thriller_Mystery
037570440X,3.3333333333333335,6,3.3333333333333335,1999,Random House (P),Historical Fiction,Memoirs of a Geisha Arthur Golden,Historical
0312856865,8.0,2,8.0,1995,St Martins Pr,Thriller,City of Bones Martha Wells,Thriller_Mystery
0439452406,7.0,1,7.0,2002,Scholastic,Fantasy,Tuck Everlasting Natalie Babbitt,SciFi_Fantasy
0385504217,0.0,1,0.0,2003,Doubleday Books,Thriller,The Da Vinci Code Dan Brown,Thriller_Mystery
0843946806,1.5,2,1.5,2000,Leisure Books,Romance/Suspense,Sweet Revenge Lynsay Sands,Romance
0345410076,0.0,1,0.0,1996,Ballantine Books,Sports Fiction,Shoeless Joe W. P. Kinsella,Adventure
0451210468,0.0,1,0.0,2003,New American Library,Thriller,Lie Down With Lions Ken Follett,Thriller_Mystery
5554952232,0.0,1,0.0,1992,Books on Tape,Thriller,The Road to Omaha Robert Ludlum,Thriller_Mystery
0802134270,0.0,1,0.0,1995,Grove Press,Fiction,Paradise Elena Castedo,Fiction
0749336269,8.0,1,8.0,1996,Mandarin,Classic,Emma Jane Austen,Fiction
075281432X,0.0,1,0.0,2000,Orion,Crime Thriller,Dust to Dust Tami Hoag,Thriller_Mystery
2266083252,0.0,1,0.0,1999,Pocket,Classic,Jane Eyre Charlotte BrontÃ?ÃÂ«,Fiction
0553527304,2.6666666666666665,3,2.6666666666666665,2000,Random House Audio Publishing Group,Romance,Sacred Sins Nora Roberts,Romance
1570427143,4.0,2,4.0,1999,Time Warner Audio Major,Thriller,Pop Goes the Weasel James Patterson,Thriller_Mystery
0553840053,0.0,1,0.0,1996,Bantam Books,Thriller,The Apocalypse Watch Robert Ludlum,Thriller_Mystery
0613173538,10.0,1,10.0,1999,Sagebrush Bound,Unknown,The Lost Boy: A Foster Child's Search for the Love of a Family Dave Pelzer,Unknown
0451150694,1.8333333333333333,6,1.8333333333333333,1983,Signet Book,Horror,Christine Stephen King,Horror
0060282983,3.5,2,3.5,1999,HarperCollins Publishers,Children,Charlotte's Web E. B. White,Children
0743474198,0.0,1,0.0,2010,Pocket,Romance,Heartbreaker Julie Garwood,Romance
0606050728,0.0,1,0.0,1968,Turtleback Books Distributed by Demco Media,Classic,A Tree Grows in Brooklyn Betty Smith,Fiction
B0000C7BNG,0.5,2,0.5,2001,Putnam Pub Group,Crime,Isle of Dogs Patricia Daniels Cornwell,Thriller_Mystery
0399144722,0.0,1,0.0,1999,Putnam Pub Group,Thriller,Southern Cross Patricia Daniels Cornwell,Thriller_Mystery
0060541830,1.3333333333333333,6,1.3333333333333333,2003,Avon Books,Science Fiction,Congo Michael Crichton,SciFi_Fantasy
0553502719,10.0,1,10.0,2002,Random House Audio,Thriller,By the Light of the Moon Dean Koontz,Thriller_Mystery
0613026993,0.0,2,0.0,1999,Sagebrush Education Resources,Unknown,"The Golden Compass (His Dark Materials, Book 1) Philip Pullman",Unknown
0452271320,0.0,3,0.0,1994,Penguin USA,Crime,Pagan Babies Greg Johnson,Thriller_Mystery
1593081081,0.0,3,0.0,2004,Barnes &amp; Noble Books-Imports,Classic,Little Women Louisa May Alcott,Fiction
0440236142,0.0,2,0.0,2000,Dell Publishing Company,Crime Comedy,Get Shorty Elmore Leonard,Thriller_Mystery
078710566X,0.0,2,0.0,1995,Audio Literature,Fiction,The Hundred Secret Senses Amy Tan,Fiction
0786001011,0.0,1,0.0,1995,Pinnacle Books,Romance,Remembrance Jo-Ann Power,Romance
0812576330,5.0,1,5.0,2002,Tor Books,Romance,The Heir Henry Luk,Romance
1593551851,0.0,1,0.0,2003,Brilliance Audio Library Edition,Romance,Remember When Nora Roberts,Romance
0694516996,5.0,5,5.0,1996,HarperAudio,Fiction,Lily White Susan Isaacs,Fiction
0618346279,5.0,3,5.0,2003,Houghton Mifflin Company,Unknown,"The Return of the King (The Lord of the Rings, Part 3) J. R. R. Tolkien",Unknown
1567403158,0.0,1,0.0,1999,Paperback Nova Audio,Legal Thriller,Breach of Promise Perri O'Shaughnessy,Thriller_Mystery
0399145168,8.0,1,8.0,1999,Putnam Berkley Audio,Thriller,Black Notice Patricia Daniels Cornwell,Thriller_Mystery
0399147608,3.0,3,3.0,2001,Putnam Berkley Audio,Thriller,Hemlock Bay Catherine Coulter,Thriller_Mystery
0833558927,9.0,1,9.0,1999,Sagebrush Bound,Horror,The Dark Half Stephen King,Horror
0425139786,0.0,1,0.0,1993,Berkley Publishing Group,Romance,Eternity Lori Herter,Romance
0553252291,4.0,2,4.0,1985,Bantam Books,Memoir,All Creatures Great and Small James Herriot,Non_Fiction
0972028722,0.0,1,0.0,2002,Scala House,Romantic Thriller,Open Season Lucy Honig,Thriller_Mystery
0553382152,0.0,1,0.0,2002,Bantam,Non-Fiction,Embraced by the Light Betty J. Eadie,Non_Fiction
0375727892,8.0,1,8.0,2000,Thorndike Press,Legal Thriller,Dark Lady Richard North Patterson,Thriller_Mystery
0451154282,5.0,2,5.0,1983,Signet Book,Medical Thriller,Fever Robin Cook,Thriller_Mystery
0812518500,4.0,1,4.0,1985,Tor Books,Horror,Midnight Charles Grant,Horror
0749319747,0.0,1,0.0,1996,Mandarin,Historical Fiction,Legacy James A. Michener,Historical
0394415256,8.0,1,8.0,1969,Alfred A. Knopf,Science Fiction,The Andromeda Strain Michael Crichton,SciFi_Fantasy
0670849367,5.0,1,5.0,1992,Penguin USA,Thriller,Dolores Claiborne Stephen King,Thriller_Mystery
0848807804,5.0,1,5.0,1976,Amereon Limited,Unknown,"The Gunslinger (The Dark Tower, Book 1) Stephen King",Unknown
0937986178,5.0,1,5.0,1991,Donald m Grant,Unknown,"The Waste Lands (The Dark Tower, Book 3) Stephen King",Unknown
0937986917,5.0,1,5.0,1985,Donald m Grant,Unknown,"The Drawing of the Three (The Dark Tower, Book 2) Stephen King",Unknown
0380815494,0.0,1,0.0,2000,Avon,Romance,The Reef Edith Wharton,Romance
0886825075,5.0,1,5.0,1992,Creative Education (Sd),Romance,The Gift John Steinbeck,Romance
1568496125,5.0,1,5.0,1995,Buccaneer Books,Historical Fiction,Hawaii James A. Michener,Historical
0613066421,10.0,1,10.0,2001,Sagebrush Bound,Drama,The Glass Lake Maeve Binchy,Drama_Humor
0394576551,5.0,1,5.0,1989,Random House Inc,Historical Fiction,Caribbean James A. Michener,Historical
0312138946,5.0,1,5.0,2000,St. Martin's Press,Classic,Wuthering Heights Emily Bronte,Fiction
0553234315,5.0,1,5.0,1983,Bantam Books (Mm),Classic,Emma Charlotte Bronte,Fiction
0440114950,0.0,1,0.0,1983,Bantam Books (Mm),Thriller,Cry Wolf Wilbur A. Smith,Thriller_Mystery
0553287796,3.5,2,3.5,1994,Starfire,Romance,Heartbeat Norma Fox Mazer,Romance
0679423664,3.2,5,3.2,1993,Turtle Bay Books,Memoir,"Girl, Interrupted Susanna Kaysen",Non_Fiction
0451168062,2.4,5,2.4,1990,New Amer Library,True Crime,Blind Faith Joe McGinnis,Non_Fiction
1570421161,5.0,1,5.0,1994,Time Warner Audio Major,Classic,Wuthering Heights Emily Bronte,Fiction
0517561107,0.0,1,0.0,1986,Random House Value Publishing,Fiction,I'll Take Manhattan Judith Krantz,Fiction
0930044177,5.333333333333333,3,5.333333333333333,1981,Naiad Press,Fantasy,Outlander Jane Rule,SciFi_Fantasy
1410401766,9.0,1,9.0,2003,Large Print Press,Romance,Killjoy Julie Garwood,Romance
039912442X,0.0,1,0.0,1981,Putnam Pub Group,Thriller,Red Dragon Thomas Harris,Thriller_Mystery
0804101906,0.0,1,0.0,1988,Ivy Books,Fiction,Illusions Charlotte Vale Allen,Fiction
0345419014,4.0,2,4.0,1997,Ballantine Books,Thriller,The Terminal Man Michael Crichton,Thriller_Mystery
0375705694,4.0,2,4.0,1998,Random House Large Print,Non-Fiction,The Greatest Generation TOM BROKAW,Non_Fiction
0679449574,0.0,1,0.0,1996,Random House,Non-Fiction,Midnight in the Garden of Good and Evil: A Savannah Story John Berendt,Non_Fiction
0380727994,2.6,5,2.6,1996,Harper Mass Market Paperbacks (Mm),Children's Fiction,The Mouse and the Motorcycle Beverly Cleary,Children
0399134131,5.0,2,5.0,1989,Putnam Pub Group,Historical Romance,Morning Glory Lavyrle Spencer,Romance
0785787283,6.5,4,6.5,1999,Sagebrush Bound,Science Fiction,Starship Troopers Robert Heinlein,SciFi_Fantasy
1559276088,8.0,1,8.0,2000,Audio Renaissance,Thriller,The Prometheus Deception Robert Ludlum,Thriller_Mystery
B00006I4OX,9.0,1,9.0,1997,Penguin Putnam,Classic,Lord of the Flies William Golding,Fiction
0688013651,0.0,3,0.0,1982,Harpercollins Juvenile Books,Thriller,Master of the Game Sidney Sheldon,Thriller_Mystery
0399142274,0.0,1,0.0,1997,Putnam Publishing Group,Medical Thriller,Chromosome 6 Robin Cook,Thriller_Mystery
0739420267,0.0,1,0.0,2001,Signet,Romantic Thriller,Impulse Catherine Coulter,Thriller_Mystery
1551662647,0.0,4,0.0,1997,Mira,Romantic Thriller,Impulse Candace Camp,Thriller_Mystery
0373703066,0.0,2,0.0,1988,Harlequin,Crime,Guardian Angel Sandra James,Thriller_Mystery
0749336412,8.0,1,8.0,1996,Arrow,Classic,Emma Jane Austen,Fiction
0849943744,0.0,1,0.0,2003,WestBow Press,Medical Thriller,Life Support Robert Whitlow,Thriller_Mystery
0965739228,0.0,6,0.0,2003,Doubleday,Dystopian,Oryx and Crake Margaret Atwood,SciFi_Fantasy
0688092500,0.0,1,0.0,1990,Harpercollins,Fiction,Echoes Jackie Hyman,Fiction
0394569814,4.0,2,4.0,1988,Random House Inc,Horror,Alaska James A. Michener,Horror
0345329767,5.75,4,5.75,1985,Ballantine Books,Thriller,Remember Me Fay Weldon,Thriller_Mystery
009179952X,0.0,1,0.0,2003,Hutchinson,Literary Fiction,Three Junes Julia Glass,Fiction
0340493593,0.0,2,0.0,1989,Hodder &amp; Stoughton General Division,Romance,The Wedding Yann Queffelec,Romance
0312181108,0.0,1,0.0,1998,Wyatt Book,Fiction,I Capture the Castle Dodie Smith,Fiction
074350996X,0.0,2,0.0,2001,Simon &amp; Schuster Audio,Thriller,Still Waters Jennifer Lauck,Thriller_Mystery
0394447689,0.8333333333333334,6,0.8333333333333334,1972,Alfred A. Knopf,Thriller,The Terminal Man Michael Crichton,Thriller_Mystery
9505112076,0.0,1,0.0,1996,Aguilar,Children's Fantasy,Matilda Roald Dahl,SciFi_Fantasy
0451136055,0.0,1,0.0,1990,New Amer Library (Mm),Thriller,The Door to December Richard Paige,Thriller_Mystery
0425079937,10.0,1,10.0,1984,Berkley Publishing Group,Horror,Phantoms Dean R. Koontz,Horror
0394572734,0.0,1,0.0,1988,Random House Inc,Literary Fiction,Eva Luna Isabel Allende,Fiction
0749313803,0.0,1,0.0,1992,Mandarin,Fiction,Illusions Richard Bach,Fiction
0821742833,1.2,5,1.2,1993,Zebra Books,Family Drama,Promises Katherine Stone,Drama_Humor
0812504429,4.0,2,4.0,1990,Tor Books,Horror,Dracula Books Tor,Horror
0312858124,4.666666666666667,3,4.666666666666667,1996,Tor Books,Fantasy,Firebird Mercedes Lackey,SciFi_Fantasy
0345445600,5.0,2,5.0,2001,Del Rey,Fantasy,The Hobbit J.R.R. TOLKIEN,SciFi_Fantasy
0515084913,0.0,1,0.0,1986,Jove Books,Mystery,The Cat Who Saw Red Lilian Jackson Braun,Thriller_Mystery
0345249372,0.0,2,0.0,1976,Not Avail,Science Fiction,Childhood's End Clarke C.,SciFi_Fantasy
0340653655,0.0,1,0.0,1997,Trafalgar Square,Horror,Rose Madder Stephen King,Horror
0752819623,1.0,1,1.0,1997,Orion,Crime,Blood Work Michael Connelly,Thriller_Mystery
0684800357,2.6666666666666665,3,2.6666666666666665,1995,Scribner,Unknown,STONES FROM THE RIVER Ursula Hegi,Unknown
0739307444,1.75,4,1.75,2003,Random House Audio,Dystopian,Oryx and Crake MARGARET ATWOOD,SciFi_Fantasy
1557360103,0.0,1,0.0,1987,ABC-Clio Inc,Children's Fiction,Bridge to Terabithia Katherine Paterson,Children
1570424403,0.0,2,0.0,1996,Time Warner Audio Major,Romance,The Notebook Nicholas Sparks,Romance
1570422702,9.0,1,9.0,1996,Time Warner Audio Major,Unknown,The Tenth Insight : Holding the Vision James Redfield,Unknown
0712650512,0.0,1,0.0,1992,Time Warner Books UK,Fantasy,Firebird Peter Morwood,SciFi_Fantasy
0684182602,0.0,4,0.0,1984,Scribner Book Company,Classic Fiction,Sun Also Rises Ernest Hemingway,Fiction
8445072773,0.0,1,0.0,1999,Minotauro,Science Fiction,Idoru William Gibson,SciFi_Fantasy
0671023489,2.8333333333333335,6,2.8333333333333335,1998,Pocket,Memoir,Lucky Jackie Collins,Non_Fiction
0743520548,1.0,1,1.0,2002,Simon &amp; Schuster Audio,Thriller,Daddy's Little Girl Mary Higgins Clark,Thriller_Mystery
0840755015,0.0,1,0.0,1986,Thomas Nelson Inc,Non-Fiction,The Return Mike Evans,Non_Fiction
1565116844,0.0,1,0.0,2003,Highbridge Audio,Historical Fiction,The Virgin Blue Tracy Chevalier,Historical
070433822X,0.0,2,0.0,1993,Quartet Books (UK),Classic,The Awakening Kate Chopin,Fiction
1590072561,9.0,1,9.0,2002,New Millennium Press,Science Fiction,The Hitchhiker's Guide to the Galaxy Douglas Adams,SciFi_Fantasy
0394583892,4.5,2,4.5,1997,Random House Audio,Thriller,Plum Island Nelson Demille,Thriller_Mystery
0679436642,5.0,2,5.0,1994,Random House Trade,Thriller,Spencerville Nelson Demille,Thriller_Mystery
1570428603,0.0,2,0.0,2000,Time Warner Audio Major,Thriller,Cradle and All James Patterson,Thriller_Mystery
1578150442,4.0,2,4.0,1997,Media Books Audio Publishing,Fiction,Outer Banks Anne Rivers Siddons,Fiction
1570429685,10.0,2,10.0,2000,Time Warner Audio Major,Historical Fiction,Wish You Well David Baldacci,Historical
0553478826,4.0,4,4.0,1997,Random House Audio,Romance,The Ghost Danielle Steel,Romance
1570425701,0.0,1,0.0,1998,Time Warner Audio Major,Romance,Message in a Bottle Nicholas Sparks,Romance
1567404308,0.0,1,0.0,1999,Brilliance Audio,Thriller,The Edge Catherine Coulter,Thriller_Mystery
0739300105,3.5,2,3.5,2001,Random House Audio,Horror,Black House Stephen King,Horror
0553502417,9.0,1,9.0,2000,Random House Audio Publishing Group,Legal Thriller,The Brethren John Grisham,Thriller_Mystery
1587884518,0.0,1,0.0,2001,Brilliance Audio,Legal Thriller,Writ of Execution Perri O'Shaughnessy,Thriller_Mystery
0553502158,0.0,2,0.0,1999,Random House Audio Publishing Group,Romance,Irresistible Forces Danielle Steel,Romance
157270036X,4.0,2,4.0,1997,Audio Partners,Classic,To Kill a Mockingbird Harper Lee,Fiction
0553502271,0.0,1,0.0,1999,Random House Audio,Religious Non-fiction,The Testament John Grisham,Non_Fiction
1565117964,10.0,1,10.0,2003,Highbridge Audio,Unknown,Lies and the Lying Liars Who Tell Them: A Fair and Balanced Look at the Right Al Franken,Unknown
0694525596,3.0,2,3.0,2001,HarperAudio,Literary Fiction,Empire Falls Richard Russo,Fiction
0688216986,10.0,1,10.0,1965,HarperCollins,Children's Fiction,The Mouse and the Motorcycle Beverly Cleary,Children
0375409513,10.0,1,10.0,2000,Random House Audio,Fiction,Sick Puppy Carl Hiaasen,Fiction
0060283149,0.0,2,0.0,2000,HarperCollins,Unknown,"The Wide Window (A Series of Unfortunate Events, Book 3) Lemony Snicket",Unknown
0393087328,0.0,1,0.0,1976,W W Norton &amp; Co Inc,Thriller,The Edge John Vliet Lindsay,Thriller_Mystery
0446690457,0.0,1,0.0,2002,Warner Books,Thriller,The Poet Michael Connelly,Thriller_Mystery
0312853254,0.0,2,0.0,1992,Tor Books,Unknown,Speaker for the Dead (Ender Wiggins Saga (Paperback)) Orson Scott Card,Unknown
0671039733,9.5,2,9.5,2000,Pocket,Horror,Carrie Stephen King,Horror
0453008402,0.0,1,0.0,1993,Highbridge Audio,Children,The Secret Garden Frances Hodgson Burnett,Children
1586210998,0.0,2,0.0,2001,Time Warner Audio Major,Romance,Suzanne's Diary for Nicholas James Patterson,Romance
0590975005,0.0,2,0.0,1982,Scholastic,Children's Fantasy,The BFG Roald Dahl,SciFi_Fantasy
0787120332,4.5,2,4.5,1999,Dove Books Audio,Romance,Small Town Girl LaVyrle Spencer,Romance
0345294807,0.0,1,0.0,1981,Ballantine Books,Thriller,The Best Laid Plans Gail Parent,Thriller_Mystery
0751516015,0.0,1,0.0,1996,Little Brown and Company,Memoir,Out on a Limb Heather Mills,Non_Fiction
0553479180,7.0,2,7.0,1999,Random House Audio Publishing Group,Legal Thriller,The Street Lawyer John Grisham,Thriller_Mystery
0340528281,0.0,1,0.0,1994,Hodder &amp; Stoughton General Division,Fiction,Paradise Chaz Brenchley,Fiction
0340793708,0.0,2,0.0,2001,Hodder &amp; Stoughton General Division,Thriller,The Tailor of Panama John le Carre,Thriller_Mystery
0446601888,0.0,3,0.0,1994,Warner Books,Romance,Eternity Greg Bear,Romance
0747557713,0.0,1,0.0,2002,Bloomsbury Publishing Plc,Romance,Now You See Me Lesley Glaister,Romance
043936213x,5.0,2,5.0,2001,Scholastic,Fantasy,Harry Potter and the Sorcerer's Stone (Book 1) J. K. Rowling,SciFi_Fantasy
0451516621,5.0,2,5.0,1961,Signet Book,Romance,Pride and Prejudice Jane Austen,Romance
0571141781,0.0,1,0.0,1997,Faber Faber Inc,Mystery,Devices and Desires P D James,Thriller_Mystery
0385471971,10.0,1,10.0,1993,Doubleday Books,Gothic,Rebecca Daphne Du Maurier,Horror
0385129912,5.666666666666667,6,5.666666666666667,1993,Doubleday Books,Horror,Night Shift Stephen King,Horror
0345418972,0.0,1,0.0,1997,Ballantine Books,Science Fiction,Sphere Michael Crichton,SciFi_Fantasy
0006177379,0.0,1,0.0,1990,HarperCollins Publishers,Romance,Secrets Vera Cowie,Romance
0060976306,0.0,1,0.0,1996,Perennial,Romance,Going Home Doris Lessing,Romance
0571200486,4.0,2,4.0,1997,Faber Faber Inc,Fiction,Lake Wobegon Days Garrison Keillor,Fiction
0449202860,7.0,1,7.0,1976,Fawcett Books,Historical Fiction,Hawaii James A. Michener,Historical
1569873925,10.0,1,10.0,1997,Landoll,Children,The Secret Garden Frances Hodgson Burnett,Children
2226140190,4.5,2,4.5,2003,Albin Michel,Fantasy,Coraline Neil Gaiman,SciFi_Fantasy
0671510479,3.0,3,3.0,1996,Pocket Books,Romance,Crossings Stef Ann Holm,Romance
0394740564,0.0,3,0.0,1985,Random House~trade,Fantasy,Grendel John Gardner,SciFi_Fantasy
0920417213,9.0,1,9.0,1991,Raincoast Book Dist Ltd,Romance,Lost and Found Joanna Wissinger,Romance
0446604836,0.0,1,0.0,1997,Warner Books,Thriller,Where There's Smoke Ed McBain,Thriller_Mystery
2266005669,0.0,1,0.0,1994,Distribooks Inc,Science Fiction,Jurassic Park Michael Crichton,SciFi_Fantasy
2290302511,0.0,2,0.0,2000,J'ai lu,Horror,Carrie Stephen King,Horror
0553289713,0.0,2,0.0,1991,Spectra Books,Memoir,Night Alan Rodgers,Non_Fiction
